Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi,Lokasi_encoded
3500000000,3,3,0,137,110,Pancoran Mas,3395635733.692935
850000000,3,2,1,110,130,Pancoran Mas,3359214486.389816
500000000,3,2,1,60,45,Sawangan,2214365602.382716
3500000000,4,5,5,305,250,Sukmajaya,2051098919.7510288
400000000,3,2,0,50,100,Grand Depok City,1656769230.7692308
1900000000,5,4,0,114,150,Pancoran Mas,3359214486.389816
650000000,2,1,1,59,30,Sawangan,2233344847.4117646
2570000000,4,4,2,234,300,Sawangan,2214365602.382716
1150000000,1,1,0,72,40,Pancoran Mas,2665252674.71786
535000000,2,1,1,84,75,Sawangan,2218094374.7286887
750000000,2,1,1,85,85,Depok I,2220955244.753846
380000000,3,1,1,76,40,Sawangan,1658701541.0946062
1300000000,2,1,1,144,60,Sawangan,2218094374.7286887
932000000,3,2,1,50,80,Cisalak,2701560975.609756
850000000,4,2,1,77,140,Sukmajaya,2087985421.0505264
5500000000,8,7,4,514,300,Margonda,4941167236.464388
1600000000,4,4,1,120,200,Pancoran Mas,2665252674.71786
3500000000,4,3,2,244,143,Cinere,4680491988.075328
3750000000,4,2,1,195,200,Krukut,8555485915.485915
2400000000,4,2,1,103,180,Pancoran Mas,3395635733.692935
1150000000,5,2,2,213,180,Pancoran Mas,3395635733.692935
3300000000,3,3,2,120,140,Sukmajaya,2087578294.174668
1250000000,3,2,1,72,120,Cilodong,1627149868.7655294
1500000000,4,4,1,111,135,Cinere,4778631550.604929
3500000000,5,3,1,302,250,Cinere,4778631550.604929
3500000000,3,2,2,240,162,Margonda,4750639058.168975
1700000000,4,4,1,113,150,Margonda,5093899109.789317
4000000000,4,3,0,220,325,Cinere,4909606244.598561
1350000000,4,3,2,58,130,Tanah Baru,1647407017.540351
1800000000,3,4,2,183,150,Harjamukti,2718385205.473973
2350000000,4,3,3,230,180,Tugu,2292232142.857143
693000000,2,1,1,66,44,Cinere,4541094465.716549
4500000000,4,3,2,330,190,Cinere,4778631550.604929
750000000,2,1,1,88,48,Pancoran Mas,3359214486.389816
910000000,3,2,1,72,70,Cinere,4680491988.075328
1950000000,4,3,1,152,140,Margonda,5093899109.789317
372000000,2,1,1,60,40,Pancoran Mas,2665252674.71786
1500000000,2,2,2,84,75,Sawangan,1955035704.9314709
1200000000,4,3,1,85,140,Sukmajaya,2020622313.2006145
1800000000,3,3,2,144,150,Sawangan,2233344847.4117646
890000000,3,2,1,56,80,Mekarsari,1896270270.2702703
1250000000,3,1,0,116,72,Sukmajaya,2087985421.0505264
890000000,2,2,1,86,55,Cinere,4909606244.598561
3200000000,4,3,2,240,162,Pancoran Mas,3409127772.846495
450000000,2,1,1,72,36,Depok II,2456265782.1229053
3850000000,3,3,1,250,248,Limo,2013263741.7615285
1750000000,3,4,2,100,135,Cinere,4909606244.598561
2500000000,4,2,3,270,250,Pancoran Mas,3395635733.692935
636000000,2,2,2,46,50,Limo,2165110767.227568
2100000000,3,4,0,100,135,Limo,2101731233.2412868
4900000000,4,3,0,704,325,Cinere,4680491988.075328
1110000000,3,2,0,73,100,Sawangan,1658701541.0946062
1110000000,3,2,0,83,130,Sawangan,2233344847.4117646
670000000,3,1,0,139,100,Sawangan,2214365602.382716
1170000000,2,1,0,105,75,Sawangan,2233344847.4117646
750000000,3,2,1,100,90,Limo,2082024973.680263
1200000000,3,2,1,90,70,Cimanggis,2433828383.0610685
1300000000,3,2,1,77,79,Grand Depok City,1688690476.1904762
1300000000,3,2,1,105,100,Beji,2531746438.674528
1350000000,5,3,2,98,150,Cimanggis,2489429483.9539747
699000000,3,2,1,50,50,Cinangka,4192347678.018576
2150000000,3,3,1,140,140,Cinere,4778631550.604929
1600000000,3,3,1,176,150,Tugu,2292232142.857143
2000000000,5,4,1,160,320,Tugu,3527618181.818182
2400000000,2,1,1,225,100,Cimanggis,2546075969.094804
3900000000,4,4,1,300,250,Cinere,4778631550.604929
2900000000,5,4,2,169,200,Cinere,4909606244.598561
1550000000,3,3,1,108,85,Cinere,4541094465.716549
3800000000,5,4,1,294,307,Cinere,4778631550.604929
1990000000,4,4,2,101,120,Cinere,4852868864.173362
1480000000,3,2,1,133,90,Cinere,4909606244.598561
2100000000,3,2,1,120,170,Harjamukti,2712226512.9596543
750000000,2,1,2,102,60,Sukatani,1686878787.878788
3600000000,4,3,1,178,200,Cimanggis,2433828383.0610685
1250000000,3,2,1,104,80,Cibubur,3453845688.344932
2750000000,4,4,2,71,200,Margonda,4886861206.896552
1850000000,3,3,0,128,165,Harjamukti,2620408864.260388
1700000000,5,3,2,160,225,Cinere,4852868864.173362
850000000,4,2,1,120,200,Depok I,2267178620.197724
1150000000,3,2,0,100,70,Beji,2531746438.674528
1350000000,3,2,1,267,120,Cilodong,1147008984.7250674
498000000,2,1,1,72,36,Pasir Putih,611542857.1428572
698000000,2,1,1,60,40,Bojong Sari,1352678465.804067
4600000000,4,3,1,450,287,Cinere,4909606244.598561
4000000000,6,6,1,260,400,Cinere,4778631550.604929
1600000000,3,2,2,94,145,Cinere,4778631550.604929
845000000,2,1,1,103,75,Depok II,2344923342.5414367
5500000000,1,1,5,600,500,Cibubur,3381793172.113798
1250000000,3,2,1,75,85,Margonda,5093899109.789317
625000000,3,2,1,62,124,Krukut,8577985714.278571
250000000,2,1,0,50,40,Citayam,622997487.4371859
497000000,2,1,1,76,45,Sawangan,2218094374.7286887
1490000000,4,3,2,250,150,Pancoran Mas,3395635733.692935
1350000000,3,2,2,72,82,Pancoran Mas,3395635733.692935
2000000000,3,2,2,84,95,Pancoran Mas,3409127772.846495
500000000,2,1,1,77,50,Bojong Sari,1381708148.1462965
2400000000,5,4,1,465,250,Kelapa Dua,2230940828.4023666
3400000000,5,6,1,180,250,Cibubur,3453845688.344932
600000000,3,1,1,72,45,Cilangkap,1045500000.0
700000000,2,1,1,70,50,Sukmajaya,2051098919.7510288
2000000000,4,4,1,241,150,Cimanggis,2476460973.56815
2000000000,3,3,2,120,140,Bojong Sari,1352678465.804067
3800000000,4,3,1,150,200,Cinere,4680491988.075328
1300000000,4,3,1,100,79,Pancoran Mas,3395635733.692935
900000000,3,2,1,90,65,Pancoran Mas,3409127772.846495
1300000000,3,2,1,60,60,Kelapa Dua,2230940828.4023666
5700000000,6,5,1,365,366,Margonda,4941167236.464388
750000000,2,1,1,84,50,Cimanggis,2546075969.094804
4000000000,4,4,1,199,143,Cibubur,2981969911.4970503
914000000,3,2,2,84,83,Cinere,4852868864.173362
700000000,2,1,0,72,45,Cilodong,1627149868.7655294
1220000000,3,2,0,86,120,Beji,3834212579.500589
650000000,2,1,1,72,70,Cimanggis,2466095424.086244
2700000000,7,4,2,375,250,Cinere,4541094465.716549
780000000,2,1,0,90,60,Pancoran Mas,3409127772.846495
2300000000,5,4,0,217,230,Beji,3958941566.261446
1350000000,2,1,4,164,24,Beji,3834212579.500589
235000000,2,1,0,55,44,Sawangan,2233344847.4117646
699000000,2,1,0,98,98,Cilodong,1627149868.7655294
950000000,1,1,1,79,44,Beji,3958941566.261446
450000000,2,1,1,50,75,Citayam,622997487.4371859
2100000000,2,1,1,225,45,Cinere,4541094465.716549
3500000000,4,3,1,280,350,Cinere,4541094465.716549
890000000,3,3,0,96,93,Sawangan,2218094374.7286887
4750000000,6,4,1,300,300,Cimanggis,2433828383.0610685
4300000000,6,4,2,408,276,Cimanggis,2489429483.9539747
3900000000,6,5,3,306,291,Cimanggis,2489429483.9539747
2000000000,3,3,0,199,180,Cimanggis,2433828383.0610685
590000000,2,2,0,93,43,Pancoran Mas,3395635733.692935
1600000000,3,3,1,60,120,Sukmajaya,2020622313.2006145
1700000000,4,2,2,185,165,Cimanggis,2489429483.9539747
699000000,3,2,1,50,50,Sawangan,2214365602.382716
400000000,2,1,0,60,40,Limo,2082024973.680263
520000000,2,1,1,72,42,Citayam,648777777.7777778
750000000,3,2,2,66,65,Cinangka,4256304620.462046
750000000,3,2,2,70,90,Cinangka,4192347678.018576
520000000,2,1,1,60,45,Cipayung,695944364.5083933
450000000,1,1,1,77,60,Tapos,1979943661.9700704
3700000000,3,2,4,400,100,Depok I,2248009733.331852
850000000,3,2,1,121,71,Cinere,4680491988.075328
1250000000,3,3,2,100,70,Depok I,2090200791.6652775
1200000000,3,3,1,100,90,Cilodong,1618993457.942226
1100000000,3,3,2,94,64,Depok I,2090200791.6652775
1000000000,3,3,0,80,100,Sukmajaya,2058659104.6257544
3500000000,3,2,1,240,200,Margonda,5093899109.789317
1200000000,3,2,1,78,123,Pancoran Mas,3395635733.692935
498000000,2,1,2,76,43,Sawangan,1955035704.9314709
700000000,4,2,1,75,120,Pancoran Mas,3395635733.692935
1100000000,2,1,0,84,60,Sawangan,2233344847.4117646
1300000000,3,2,1,60,60,Depok II,2344923342.5414367
550000000,3,2,1,96,76,Depok I,2248009733.331852
1050000000,4,2,2,98,95,Cimanggis,2489429483.9539747
125000000,2,1,0,20,40,Cipayung,679467980.2955666
800000000,2,1,1,119,79,Tapos,1956323999.998261
4900000000,5,2,0,240,300,Cinere,4541094465.716549
835000000,2,2,1,84,54,Limo,2165110767.227568
3600000000,4,4,1,245,300,Cinere,4909606244.598561
775000000,2,1,0,64,45,Beji,3834212579.500589
300000000,3,1,1,80,50,Sawangan,2214365602.382716
650000000,2,1,1,72,70,Limo,2013263741.7615285
3200000000,5,4,2,240,300,Depok I,2090200791.6652775
2300000000,3,4,2,160,109,Sawangan,1955035704.9314709
1300000000,3,2,0,131,90,Cilodong,1147008984.7250674
400000000,3,2,1,77,75,Sawangan,2233344847.4117646
1550000000,2,2,1,108,85,Cinere,4909606244.598561
4900000000,4,4,0,280,350,Cinere,4541094465.716549
2700000000,3,4,0,120,200,Depok I,2220955244.753846
1300000000,2,2,1,105,91,Beji,3834212579.500589
2100000000,4,4,2,70,117,Cinere,4852868864.173362
1900000000,3,2,2,149,280,Sukmajaya,2087985421.0505264
275000000,2,1,1,60,45,Sawangan,1658701541.0946062
550000000,2,1,1,68,50,Limo,2082024973.680263
2290000000,3,3,2,103,120,Cinere,4909606244.598561
5000000000,4,3,2,450,400,Cinere,4909606244.598561
1100000000,3,2,2,85,90,Tirtajaya,1400954545.4545455
5000000000,4,5,2,375,400,Cinere,4680491988.075328
1870000000,3,3,2,100,120,Cinere,4909606244.598561
125000000,3,2,1,69,64,Tapos,1900826465.3641207
470000000,2,1,1,67,36,Depok I,2090200791.6652775
370000000,2,1,1,60,35,Citayam,631855643.0446194
1500000000,4,2,0,185,150,Limo,2033449973.750656
800000000,3,2,1,80,100,Cinere,4852868864.173362
2000000000,2,2,2,120,138,Cinere,4909606244.598561
900000000,3,2,1,55,72,Beji,3879711604.646512
588000000,2,1,1,72,40,Tapos,1900826465.3641207
2300000000,4,3,1,97,123,Harjamukti,2712226512.9596543
1300000000,3,2,0,99,72,Cinere,4778631550.604929
400000000,3,2,1,90,70,Pancoran Mas,3409127772.846495
1950000000,4,4,0,100,146,Cinere,4852868864.173362
1400000000,2,1,1,64,56,Tapos,1900826465.3641207
2450000000,5,4,2,135,160,Krukut,8577985714.278571
1500000000,3,3,2,144,100,Limo,2013263741.7615285
5500000000,4,4,1,300,172,Cimanggis,2489429483.9539747
950000000,3,1,1,98,88,Beji,3683624225.6842737
3650000000,5,3,0,190,154,Sukmajaya,2051098919.7510288
3000000000,6,6,0,180,230,Margonda,4750639058.168975
3400000000,3,2,1,300,200,Cinere,4541094465.716549
1950000000,3,2,1,96,120,Cibubur,3453845688.344932
1990000000,4,3,2,105,115,Cinere,4852868864.173362
1400000000,3,3,2,63,75,Beji,3834212579.500589
900000000,2,1,0,96,50,Sawangan,2233344847.4117646
1000000000,4,2,2,172,150,Margonda,4971576839.234332
904000000,3,2,2,80,80,Cinere,4680491988.075328
658000000,2,2,1,78,54,Limo,2033449973.750656
580000000,2,1,5,116,52,Limo,2101731233.2412868
485000000,3,2,1,48,72,Cilodong,1627149868.7655294
1290000000,3,3,2,97,52,Limo,2101731233.2412868
1950000000,4,3,2,105,115,Limo,2082024973.680263
2150000000,4,3,2,105,115,Cinere,4852868864.173362
750000000,3,2,0,131,125,Depok II,2344923342.5414367
900000000,3,2,2,80,80,Depok I,2220955244.753846
771000000,3,2,1,70,60,Cimanggis,2433828383.0610685
768000000,3,2,1,70,60,Sukmajaya,2051098919.7510288
3500000000,6,5,0,315,183,Cinere,4909606244.598561
3200000000,4,4,0,218,238,Cinere,4680491988.075328
895000000,3,2,1,60,65,Cilodong,1147008984.7250674
5500000000,3,2,0,365,258,Beji,3879711604.646512
870000000,2,1,2,74,70,Depok I,2247611838.7553043
790000000,3,2,1,82,50,Depok I,2248009733.331852
875000000,3,2,2,64,68,Cilodong,1541574045.137153
1800000000,4,3,1,140,200,Sukmajaya,2020622313.2006145
682000000,2,1,1,50,32,Depok I,2247611838.7553043
2800000000,4,3,0,144,192,Margonda,5093899109.789317
960000000,3,2,1,119,75,Depok I,2248009733.331852
970000000,3,3,1,64,90,Depok I,2248009733.331852
1500000000,4,2,0,189,100,Kelapa Dua,2388163636.3636365
900000000,3,3,2,64,50,Bojong Sari,1334460727.270909
1100000000,3,2,1,81,90,Depok I,2267178620.197724
435000000,2,1,1,53,30,Cipayung,679467980.2955666
650000000,3,2,1,60,60,Depok I,2220955244.753846
435000000,2,1,1,50,28,Depok I,2267178620.197724
2700000000,6,5,0,109,270,Margonda,5093899109.789317
435000000,2,1,1,45,28,Depok I,2090200791.6652775
4600000000,4,3,2,300,250,Cinere,4680491988.075328
1350000000,4,3,1,100,120,Beji,3958941566.261446
260000000,2,1,0,47,36,Citayam,665709595.9595959
995000000,3,2,1,120,75,Depok I,2220955244.753846
1230000000,3,3,1,86,100,Depok I,2248009733.331852
1290000000,3,2,2,97,110,Krukut,8605287769.776978
1100000000,3,2,1,72,67,Cimanggis,2546075969.094804
3450000000,4,3,2,324,305,Cinere,4852868864.173362
625000000,3,1,0,104,75,Tapos,1900826465.3641207
2900000000,4,4,2,144,180,Cipayung,679467980.2955666
3200000000,3,2,0,469,170,Cilodong,1625010649.3489175
760000000,2,2,0,70,80,Kelapa Dua,2544735632.183908
1080000000,3,2,2,70,68,Tapos,2066736269.4283247
2900000000,4,4,2,144,180,Limo,2165110767.227568
3400000000,6,4,1,270,164,Cinere,4909606244.598561
1420000000,3,2,2,64,83,Cinere,4778631550.604929
1200000000,4,2,1,102,170,Sukmajaya,2020622313.2006145
3700000000,5,4,2,240,380,Cibubur,2981969911.4970503
4950000000,5,4,2,625,450,Cinere,4778631550.604929
2490000000,3,1,1,120,180,Cinere,4852868864.173362
2800000000,3,3,2,152,200,Cinere,4680491988.075328
2700000000,3,2,1,404,183,Cilodong,1625010649.3489175
1150000000,3,2,1,60,75,Cinere,4909606244.598561
1520000000,3,2,1,130,110,Tanah Baru,1647407017.540351
550000000,2,1,1,59,30,Bojong Sari,1365310808.268797
640000000,2,2,1,60,56,Sawangan,2233344847.4117646
1200000000,3,2,1,95,80,Gandul,3124520175.4327483
1690000000,5,3,2,202,280,Cimanggis,2476460973.56815
700000000,2,1,0,93,60,Cinangka,6758682334.384858
570000000,2,1,0,120,60,Sawangan,2218094374.7286887
3000000000,5,6,2,180,250,Cibubur,2981969911.4970503
1050000000,3,3,2,70,90,Beji,3958941566.261446
400000000,2,1,1,65,40,Citayam,665709595.9595959
2500000000,3,1,0,230,150,Pangkalan Jati,5453610451.277909
69000000,2,2,1,56,62,Sawangan,2214365602.382716
925000000,2,3,1,90,70,Cilodong,1618993457.942226
55000000,3,2,1,60,60,Depok I,2267178620.197724
55000000,3,2,1,60,60,Sawangan,1955035704.9314709
4810000000,5,5,2,300,316,Sukmajaya,2051098919.7510288
886000000,3,2,2,77,77,Sawangan,1955035704.9314709
1100000000,4,2,1,148,100,Sukmajaya,2058659104.6257544
1260000000,3,2,2,149,70,Cilodong,1147008984.7250674
1650000000,3,3,2,110,120,Pancoran Mas,2480917164.813834
650000000,2,2,2,50,50,Limo,2101731233.2412868
600000000,2,1,1,60,40,Beji,3879711604.646512
180000000,1,1,0,80,50,Pancoran Mas,3409127772.846495
750000000,3,2,1,263,120,Cimanggis,2466095424.086244
400000000,2,1,0,80,70,Pancoran Mas,3395635733.692935
995000000,3,2,2,63,77,Bojong Sari,1365310808.268797
40000000,2,1,1,66,40,Bojong Sari,1365310808.268797
3000000000,3,3,1,100,250,Beji,3834212579.500589
1100000000,2,1,1,120,54,Sawangan,1955035704.9314709
1250000000,2,1,1,90,80,Cinere,4778631550.604929
70000000,2,1,1,77,55,Sawangan,2214365602.382716
1400000000,5,4,2,108,190,Cinere,4778631550.604929
4900000000,6,6,2,350,400,Cinere,4778631550.604929
3000000000,4,4,2,150,230,Cinere,4909606244.598561
570000000,2,1,1,54,32,Cimanggis,2489429483.9539747
1350000000,3,3,1,90,120,Cinere,4680491988.075328
2500000000,3,4,2,198,130,Cimanggis,2489429483.9539747
4000000000,3,2,0,392,150,Cinere,4909606244.598561
1380000000,3,2,1,131,96,Limo,2165110767.227568
795000000,3,2,1,217,75,Cimanggis,2546075969.094804
1500000000,3,2,2,77,104,Limo,2013263741.7615285
2400000000,5,2,1,144,250,Cinere,4909606244.598561
3750000000,4,4,1,301,300,Cinere,4909606244.598561
2400000000,3,3,2,98,110,Sawangan,2218094374.7286887
460000000,2,1,1,63,42,Sawangan,2214365602.382716
435000000,2,1,1,53,42,Sawangan,2233344847.4117646
465000000,2,1,1,64,42,Sawangan,2233344847.4117646
1750000000,3,3,1,105,136,Tapos,1979943661.9700704
663000000,3,2,2,73,70,Citayam,631855643.0446194
1300000000,5,4,2,87,115,Pangkalan Jati,5453610451.277909
500000000,2,2,1,70,36,Bojong Sari,1334460727.270909
2400000000,3,3,2,100,116,Cinere,4778631550.604929
1350000000,3,2,1,200,150,Cimanggis,2466095424.086244
1300000000,4,3,2,87,115,Limo,2013263741.7615285
1270000000,4,1,1,135,210,Sukmajaya,2058659104.6257544
1100000000,2,1,1,90,60,Cibubur,3421221958.4510384
4500000000,4,3,2,330,450,Cibubur,3421221958.4510384
888000000,3,2,2,79,79,Sawangan,2218094374.7286887
800000000,3,1,1,93,70,Cilodong,1625010649.3489175
2000000000,4,3,1,170,140,Cinere,4778631550.604929
691000000,2,1,1,46,50,Limo,2082024973.680263
2100000000,3,3,2,128,138,Harjamukti,2715311363.627841
4800000000,4,3,1,218,280,Cinere,4909606244.598561
4900000000,5,3,2,370,450,Cinere,4778631550.604929
400000000,2,2,1,77,75,Depok I,2248009733.331852
691000000,2,2,2,46,50,Cinere,4541094465.716549
900000000,3,1,1,62,36,Tapos,1956323999.998261
635000000,3,2,2,140,85,Cipayung,679467980.2955666
1300000000,4,3,2,85,120,Krukut,8577985714.278571
1100000000,3,2,1,178,45,Cilodong,1541574045.137153
1150000000,3,3,1,55,100,Pancoran Mas,2480917164.813834
985000000,3,3,1,55,100,Pancoran Mas,3409127772.846495
850000000,2,1,1,67,40,Tanah Baru,1647407017.540351
1040000000,3,3,2,70,90,Pancoran Mas,2665252674.71786
800000000,3,2,1,120,120,Sukmajaya,2020622313.2006145
3500000000,3,3,2,153,165,Cimanggis,2489429483.9539747
1200000000,2,2,0,170,100,Sawangan,2233344847.4117646
1300000000,2,1,0,240,300,Sukmajaya,2087985421.0505264
1280000000,3,2,1,75,130,Tanah Baru,1550867627.1152542
620000000,2,1,1,74,45,Limo,2165110767.227568
995000000,3,3,2,70,130,Pancoran Mas,3395635733.692935
1250000000,3,3,1,102,132,Cilodong,1541574045.137153
670000000,2,1,1,70,38,Pancoran Mas,3409127772.846495
3500000000,4,2,0,200,380,Pancoran Mas,3395635733.692935
285000000,2,1,1,56,36,Cinere,4778631550.604929
2770000000,2,3,0,60,53,Cinere,4680491988.075328
1170000000,3,2,0,119,69,Pancoran Mas,3395635733.692935
3300000000,4,4,3,279,315,Cinere,4852868864.173362
565000000,2,1,1,62,45,Pasir Putih,633453846.1538461
778000000,2,2,1,60,72,Sukmajaya,2087578294.174668
1400000000,3,2,1,65,120,Gandul,3079198952.874346
2500000000,4,4,1,200,250,Harjamukti,2656676737.1540785
3200000000,3,3,1,198,200,Cinere,4778631550.604929
1390000000,3,2,0,58,95,Cinere,4680491988.075328
1110000000,2,2,0,147,147,Cinere,4909606244.598561
1550000000,5,4,0,101,155,Beji,3834212579.500589
1720000000,4,4,0,96,140,Cinere,4909606244.598561
900000000,3,1,0,72,150,Cibubur,2981969911.4970503
600000000,2,1,1,65,40,Cipayung,679467980.2955666
1200000000,3,3,2,100,97,Pangkalan Jati,5508709273.157895
700000000,2,1,0,78,45,Sawangan,1955035704.9314709
540000000,3,1,0,72,60,Pancoran Mas,2480917164.813834
830000000,3,1,0,62,45,Sawangan,2233344847.4117646
720000000,2,1,0,83,45,Sawangan,1658701541.0946062
830000000,2,1,0,120,80,Sawangan,2214365602.382716
880000000,2,1,0,72,36,Sawangan,1658701541.0946062
1090000000,2,1,0,72,45,Sawangan,2214365602.382716
1390000000,3,3,0,152,100,Sawangan,1955035704.9314709
500000000,2,1,0,48,48,Pancoran Mas,2480917164.813834
540000000,2,1,0,76,45,Pancoran Mas,3409127772.846495
1000000000,3,1,1,100,80,Cibubur,3381793172.113798
1100000000,3,2,1,98,78,Cibubur,2981969911.4970503
5500000000,5,3,2,500,500,Cinere,4778631550.604929
595000000,2,1,1,60,60,Cilodong,1541574045.137153
200000000,2,1,1,55,40,Cipayung,679467980.2955666
895000000,2,1,1,90,45,Depok I,2267178620.197724
799000000,2,2,1,120,110,Sawangan,2218094374.7286887
1700000000,4,4,1,105,122,Cibubur,3453845688.344932
1660000000,2,1,0,112,46,Sawangan,2233344847.4117646
720000000,3,1,0,72,57,Sawangan,2214365602.382716
1330000000,2,1,0,150,85,Sawangan,2218094374.7286887
500000000,2,1,0,48,48,Sawangan,2233344847.4117646
560000000,2,1,0,93,85,Sawangan,1658701541.0946062
1280000000,4,2,0,144,110,Sawangan,1658701541.0946062
670000000,2,1,0,70,37,Sawangan,2214365602.382716
620000000,2,1,0,72,45,Sawangan,1658701541.0946062
1770000000,5,4,0,108,175,Sawangan,1955035704.9314709
2100000000,4,2,1,110,150,Depok II,2159771892.6553674
2660000000,4,4,0,164,122,Cinere,4852868864.173362
595000000,2,2,1,138,65,Sawangan,2218094374.7286887
540000000,2,1,0,76,45,Sawangan,2233344847.4117646
899000000,3,3,1,72,72,Pancoran Mas,3395635733.692935
890000000,3,3,0,99,120,Citayam,665709595.9595959
3400000000,5,6,2,180,250,Cibubur,2981969911.4970503
2500000000,4,3,2,180,310,Sukmajaya,2087578294.174668
1100000000,2,1,1,90,55,Cibubur,3381793172.113798
2500000000,4,3,1,102,230,Cibubur,3453845688.344932
800000000,3,2,0,80,66,Sawangan,2233344847.4117646
720000000,4,2,0,84,100,Sawangan,2214365602.382716
720000000,2,1,0,72,45,Sawangan,2214365602.382716
690000000,2,1,0,78,50,Sawangan,2218094374.7286887
692000000,2,1,1,94,48,Sawangan,1658701541.0946062
590000000,2,1,0,78,78,Sawangan,2218094374.7286887
1470000000,2,2,0,156,102,Sawangan,2218094374.7286887
950000000,3,2,1,195,300,Depok II,2159771892.6553674
725000000,2,1,1,80,45,Beji,3879711604.646512
350000000,2,1,1,50,350,Bojong Sari,1352678465.804067
1200000000,2,2,1,117,60,Pancoran Mas,2480917164.813834
350000000,2,1,1,60,36,Sawangan,1955035704.9314709
1500000000,4,3,0,136,180,Citayam,622997487.4371859
1900000000,4,3,1,180,200,Cibubur,3421221958.4510384
1840000000,4,2,2,105,170,Cinere,4541094465.716549
2500000000,5,4,2,150,225,Cinere,4680491988.075328
693000000,2,1,1,48,94,Bojong Sari,1381708148.1462965
2300000000,4,2,1,210,130,Pancoran Mas,3409127772.846495
3000000000,5,3,0,240,277,Cinere,4852868864.173362
3950000000,4,3,2,375,221,Cinere,4680491988.075328
1650000000,5,4,2,146,280,Cibubur,3358676488.0907736
1400000000,3,2,2,64,108,Cinere,4541094465.716549
2850000000,3,2,0,169,200,Cinere,4909606244.598561
700000000,3,1,1,45,70,Depok I,2248009733.331852
800000000,3,2,1,46,120,Cimanggis,2476460973.56815
2230000000,3,2,0,112,120,Beji,3683624225.6842737
1110000000,2,2,0,90,65,Cimanggis,2466095424.086244
1240000000,3,2,0,112,100,Limo,2082024973.680263
2100000000,3,3,0,110,220,Limo,2033449973.750656
1990000000,4,3,0,108,200,Beji,3958941566.261446
1030000000,3,3,0,123,98,Beji,2531746438.674528
285000000,2,1,1,56,36,Margonda,4886861206.896552
799000000,3,2,1,60,50,Cinangka,6782590476.190476
1220000000,2,1,0,84,36,Limo,2165110767.227568
3800000000,4,5,2,200,200,Cinere,4852868864.173362
1700000000,3,3,2,110,125,Sukmajaya,2051098919.7510288
1400000000,6,3,0,103,130,Cimanggis,2433828383.0610685
840000000,2,1,0,66,70,Kukusan,2048049468.0851064
1470000000,2,2,0,156,102,Bojong Sari,1334460727.270909
2350000000,3,2,1,128,115,Limo,2082024973.680263
450000000,2,1,1,51,36,Pancoran Mas,3409127772.846495
595000000,2,1,0,78,36,Sawangan,1658701541.0946062
1330000000,2,1,0,130,100,Pancoran Mas,2665252674.71786
1830000000,4,4,0,150,144,Pancoran Mas,3359214486.389816
964000000,3,2,2,47,72,Cimanggis,2476460973.56815
450000000,2,1,2,60,40,Sawangan,2214365602.382716
3500000000,3,3,2,539,117,Cimanggis,2546075969.094804
1350000000,3,2,1,160,101,Sawangan,1955035704.9314709
2750000000,3,2,1,318,200,Kelapa Dua,2544735632.183908
395000000,3,2,1,50,75,Citayam,590709923.6641221
335000000,2,1,1,48,45,Cilodong,1627149868.7655294
1600000000,4,3,1,95,180,Tanah Baru,1647407017.540351
900000000,3,2,1,45,62,Cimanggis,2433828383.0610685
3500000000,5,3,1,240,260,Cinere,4680491988.075328
1300000000,6,4,0,90,270,Sukmajaya,2058659104.6257544
685000000,3,1,1,104,70,Pasir Putih,633453846.1538461
985000000,2,1,1,90,40,Cinere,4909606244.598561
2500000000,4,4,2,120,118,Cinere,4680491988.075328
1550000000,3,2,1,90,120,Cibubur,3358676488.0907736
800000000,3,1,1,90,80,Beji,2531746438.674528
750000000,4,3,2,110,90,Sawangan,2218094374.7286887
1150000000,3,2,2,86,95,Pancoran Mas,3395635733.692935
1700000000,7,5,2,180,188,Pancoran Mas,3359214486.389816
800000000,3,2,1,105,90,Sukmajaya,2087578294.174668
89000000,3,2,1,60,70,Cilodong,1147008984.7250674
4000000000,4,3,3,405,400,Cinere,4909606244.598561
98000000,2,1,1,84,50,Tapos,2062443999.998261
63000000,2,1,1,72,42,Sawangan,1955035704.9314709
2060000000,3,2,1,249,120,Cinere,4541094465.716549
700000000,3,2,0,60,60,Tapos,1956323999.998261
699000000,2,1,1,68,50,Limo,2165110767.227568
1500000000,3,2,2,181,70,Cibubur,3421221958.4510384
750000000,2,1,1,90,77,Cibubur,3421221958.4510384
960000000,3,2,1,50,73,Beji,2531746438.674528
75000000,2,1,1,72,45,Sawangan,2218094374.7286887
950000000,3,2,1,53,73,Beji,3683624225.6842737
1850000000,3,4,2,100,130,Cinere,4852868864.173362
700000000,2,1,2,68,50,Depok I,2248009733.331852
900000000,2,1,1,84,60,Sawangan,1955035704.9314709
900000000,2,1,0,135,115,Tapos,1979943661.9700704
995000000,4,3,1,70,130,Pancoran Mas,3395635733.692935
750000000,3,1,1,102,69,Sukatani,1686878787.878788
230000000,2,1,1,50,36,Depok I,2090200791.6652775
120000000,2,2,1,72,80,Cilodong,1147008984.7250674
89000000,4,2,1,90,75,Cilodong,1147008984.7250674
3080000000,3,2,1,362,180,Tapos,1900826465.3641207
750000000,3,1,1,102,59,Sukatani,1488439393.939394
3200000000,5,3,3,260,117,Cimanggis,2466095424.086244
